html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent,child,related,successor,predecessor,nid,comments
,https://ror.org/03b5yf290,"Fédération de Recherche Eau, environnement et territoires",active,facility;funder,Fédération des Recherches en Environnement*fr; FREau*fr,"Fédération de Recherche Eau, environnement et territoires*fr; Fédération Recherche Eau, environnement et territoires*fr",,https://cap2025.fr/fr/dispositifs-structurants/pole-de-recherche-sur-leau/,,,2008,501100020426,501100020426,,,,,Q52604683,Q52604683,Clermont-Ferrand,France,3024635,https://ror.org/01a8ajp46; https://ror.org/02feahw73; https://ror.org/003vg9w96,,,,,R000741,openalex_funder_id=F4320330901; crossref_funder_doi=https://doi.org/10.13039/501100020426; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=29; country_code=FR | VERIFIED: type=facility; established=2008; keep_alias=False; affiliation_usage=publications_doi; website=replaced; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=affiliation_usage
,https://ror.org/00sxwnx07,Deutsche Gesellschaft für Transfusionsmedizin und Immunhämatologie,active,nonprofit;funder,,Deutsche Gesellschaft für Transfusionsmedizin und Immunhämatologie*de; German Society for Transfusion Medicine and Immunohematology*en,DGTI*de,https://www.dgti.de,,dgti.de,1954,501100014839,501100014839,,,0000 0000 8592 2231,0000 0000 8592 2231,Q1203007,Q1203007,Offenbach am Main,Germany,2857807,,,,,,R000742,"openalex_funder_id=F4320328690; crossref_funder_doi=https://doi.org/10.13039/501100014839; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=29; country_code=DE | VERIFIED: type=nonprofit; established=1954; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id,isni; confidence=high; established_source=wikipedia; scope=in_scope"
,https://ror.org/04scm4w07,Irving A. Hansen Memorial Foundation,active,funder,,Irving A. Hansen Memorial Foundation*en,,,,,1983,100012434,100012434,,,,,,,Chicago,United States,4887398,,,,,,R000744,openalex_funder_id=F4320313531; crossref_funder_doi=https://doi.org/10.13039/100012434; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=29; country_code=US | VERIFIED: type=funder; established=1983; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/05xyngx81,Australasian Society of Parenteral and Enteral Nutrition,active,nonprofit;funder,Australian Society for Parenteral and Enteral Nutrition*en,Australasian Society of Parenteral and Enteral Nutrition*en,AuSPEN*en,https://www.auspen.org.au/,,auspen.org.au,1973,501100022866,501100022866,,,,,,,Mornington,Australia,2156878,,,,,,R000745,openalex_funder_id=F4320331859; crossref_funder_doi=https://doi.org/10.13039/501100022866; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=29; country_code=AU | VERIFIED: type=nonprofit; established=1973; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/044ngdh09,Alberta Historical Resources Foundation,active,funder;government,,Alberta Historical Resources Foundation*en,AHRF*en,https://www.alberta.ca/heritage-funding,,,1973,100012268,100012268,,,,,,,Edmonton,Canada,5946768,,,,,,R000746,openalex_funder_id=F4320313416; crossref_funder_doi=https://doi.org/10.13039/100012268; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=0; works_in_openalex=29; country_code=CA | VERIFIED: type=funder; established=1973; keep_alias=False; affiliation_usage=none_found; website=dead; ids=; confidence=high; established_source=other_source; scope=in_scope
,https://ror.org/0395x3f43,Australian Diabetes Educators Association,active,nonprofit;funder,,Australian Diabetes Educators Association*en; Australian Diabetes Educators' Association Limited*en,ADEA*en,https://www.adea.com.au/,,adea.com.au,1981,501100022904,501100022904,,,,,,,Canberra,Australia,2172517,,,,,,R000747,openalex_funder_id=F4320331898; crossref_funder_doi=https://doi.org/10.13039/501100022904; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=29; country_code=AU | VERIFIED: type=nonprofit; established=1981; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/029szkd39,TKI Tuinbouw & Uitgangsmaterialen,active,funder,,TKI Tuinbouw & Uitgangsmaterialen*nl; Top Consortium for Knowledge and Innovation Horticulture & Starting Materials*en; Topsector Tuinbouw & Uitgangsmaterialen*nl; Top Sector for Horticulture & Starting Materials*en,TKI T&U*nl,https://topsectortu.nl/,,topsectortu.nl,,501100020215,501100020215,,,,,,,Zoetermeer,The Netherlands,2743856,,,,,,R000748,openalex_funder_id=F4320330781; crossref_funder_doi=https://doi.org/10.13039/501100020215; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=15; works_in_openalex=28; country_code=NL | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=publications_doi; website=correct; ids=; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/03bfm0w23,Wales Cancer Research Centre,active,funder,,Wales Cancer Research Centre*en; Canolfan Ymchwil Canser Cymru*cy,WCRC*en,https://walescancerresearchcentre.org/,,walescancerresearchcentre.org,,100018601,100018601,,,,,Q140666847,Q140666847,Cardiff,United Kingdom,2653822,https://ror.org/03kk7td41,,https://ror.org/03w4jzj90,,,R000749,"openalex_funder_id=F4320318326; crossref_funder_doi=https://doi.org/10.13039/100018601; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=12; works_in_openalex=28; country_code=GB | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id; confidence=high; established_source=not_found; adversarial_change=Adopted pass 1 in full except added a 'related' relationship to Health and Care Research Wales (https://ror.org/03w4jzj90), which the site footer states on every page and whose ROR id I confirmed resolves; re-verified all other pass-1 values against the centre's own pages, the Crossref registry, ROR v2 searches, Wikidata, GeoNames, OpenAlex and a Crossref affiliation check.; scope=in_scope; adversarial_overturned=relationships"
,https://ror.org/03c8v6e93,Fundació Autònoma Solidària,active,nonprofit;funder,,Fundació Autònoma Solidària*ca,FAS*ca,https://www.uab.cat/fas/,,,1999,501100016122,501100016122,,,,,,,Cerdanyola del Vallès,Spain,3109402,,,https://ror.org/052g8jq94,,,R000750,openalex_funder_id=F4320329371; crossref_funder_doi=https://doi.org/10.13039/501100016122; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=7; works_in_openalex=28; country_code=ES | VERIFIED: type=nonprofit; established=1999; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/03vnph612,Shanghai ProfLeader Biotech (China),active,company;funder,"Shanghai ProfLeader Biotech Co., Ltd.*en",Shanghai ProfLeader Biotech*en,,,,,,100017853,100017853,,,,,,,Shanghai,China,1796236,,,,,,R000751,openalex_funder_id=F4320317708; crossref_funder_doi=https://doi.org/10.13039/100017853; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=4; works_in_openalex=28; country_code=CN | VERIFIED: type=company; established=unknown; keep_alias=True; affiliation_usage=crossref_exact; website=not_checked; ids=; confidence=medium; established_source=not_found; scope=in_scope
,https://ror.org/02f79kb07,Aimwell Charitable Trust,active,funder;nonprofit,,Aimwell Charitable Trust*en; The Aimwell Charitable Trust*en,,,,,1994,501100023377,501100023377,,,,,,,London,United Kingdom,2643743,,,,,,R000752,openalex_funder_id=F4320332104; crossref_funder_doi=https://doi.org/10.13039/501100023377; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=4; works_in_openalex=28; country_code=GB | VERIFIED: type=funder; established=1994; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/0561mw645,Preeclampsia Research Laboratories,active,funder,,Preeclampsia Research Laboratories*en,PEARLS*en,,,,2002,501100011036,501100011036,,,,,,,Sydney,Australia,2147714,,,https://ror.org/046fa4y88,,,R000753,"openalex_funder_id=F4320326776; crossref_funder_doi=https://doi.org/10.13039/501100011036; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=28; country_code=AU | VERIFIED: type=funder; established=2002; keep_alias=False; affiliation_usage=publications_doi; website=dead; ids=; confidence=high; established_source=org_website; adversarial_change=Added established 2002 (founding, org_website) after locating the organization's own archived website via the Wayback availability API and snapshot 2023-11-30 (pass 1 hit a 429 there); re-verified every other pass-1 value directly (Crossref registry, Europe PMC incl. full text of PMC3731716, ROR API by name/acronym/domain, DNS, GeoNames, ROR 046fa4y88 resolution) and adopted them; scope verdict, dup verdict, website, ror_type and relationships unchanged, with scope.reason strengthened to cite the org's own site.; scope=in_scope; adversarial_overturned=established,established_basis,established_source,scope.reason"
,https://ror.org/04zb7md72,Helen Hamlyn Trust,active,funder,,Helen Hamlyn Trust*en; The Helen Hamlyn Trust*en,,,,helenhamlyntrust.org,2000,501100022791,501100022791,,,,,,,London,United Kingdom,2643743,,,,,,R000754,openalex_funder_id=F4320331823; crossref_funder_doi=https://doi.org/10.13039/501100022791; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=2; works_in_openalex=28; country_code=GB | VERIFIED: type=funder; established=2000; keep_alias=False; affiliation_usage=publications_doi; website=dead; ids=; confidence=high; established_source=national_registry; scope=in_scope
,https://ror.org/05rgfaa50,Sociedad Española de Nutrición Clínica y Metabolismo,active,funder,Spanish Society of Parenteral and Enteral Nutrition*en,Sociedad Española de Nutrición Clínica y Metabolismo*es,SENPE*es,https://senpe.com,,senpe.com,1978,100017083,100017083,,,,,,,Barcelona,Spain,3128760,,,,,,R000755,"openalex_funder_id=F4320317101; crossref_funder_doi=https://doi.org/10.13039/100017083; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=2; works_in_openalex=28; country_code=ES | VERIFIED: type=funder; established=1977; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=keep_alias,alias_values,affiliation_usage"
,https://ror.org/011mehy86,Cystinosis Research Network,active,nonprofit;funder,,Cystinosis Research Network*en,CRN*en,https://cystinosis.org,,cystinosis.org,1996,100013524,100013524,,,,,,,Lake Forest,United States,4899012,,,,,,R000756,openalex_funder_id=F4320314349; crossref_funder_doi=https://doi.org/10.13039/100013524; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=33; works_in_openalex=27; country_code=US | VERIFIED: type=nonprofit; established=1996; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/05cc4vt55,Institut Carnot Chimie Balard Cirimat,active,facility;funder,,Institut Carnot Chimie Balard Cirimat*fr; Chimie Balard Cirimat Carnot Institute*en,CBC*fr,https://carnot-chimie-balard-cirimat.fr,,carnot-chimie-balard-cirimat.fr,2006,100017999,100017999,,,,,Q60963870,Q60963870,Montpellier,France,2992166,,,https://ror.org/03xhggy77; https://ror.org/028wq3277; https://ror.org/05d1e6v30; https://ror.org/04nmj9827,,,R000757,openalex_funder_id=F4320317832; crossref_funder_doi=https://doi.org/10.13039/100017999; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=18; works_in_openalex=27; country_code=FR | VERIFIED: type=facility; established=2006; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/03vwsxv47,Tsitsin Main Botanical Garden of the Russian Academy of Sciences,active,facility;funder,,Tsitsin Main Botanical Garden of the Russian Academy of Sciences*en; N.V. Tsitsin Main Botanical Garden of the Russian Academy of Sciences*en; Main Botanical Garden of the Russian Academy of Sciences*en; Главный ботанический сад имени Н. В. Цицина РАН*ru; Федеральное государственное бюджетное учреждение науки Главный ботанический сад им. Н.В. Цицина Российской академии наук*ru,ГБС РАН*ru,https://gbsad.ru,,gbsad.ru,1945,501100020131,501100020131,,,0000 0001 1089 9361,0000 0001 1089 9361,Q894653,Q894653,Moscow,Russia,524901,https://ror.org/038rjvd86,,,,,R000758,"openalex_funder_id=F4320338225; crossref_funder_doi=https://doi.org/10.13039/501100020131; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=10; works_in_openalex=27; country_code=RU | VERIFIED: type=facility; established=1945; keep_alias=False; affiliation_usage=crossref_exact; website=wrong_org; ids=wikidata_id,isni; confidence=high; established_source=org_website; adversarial_change=Switched the parent relationship from Russian Academy of Sciences (https://ror.org/05qrfxd25) to the RAS Department of Biological Sciences (https://ror.org/038rjvd86): the department's own ROR record shows all 45 sibling RAS biology institutes — including the botanical institutes Komarov and Central Siberian Botanical Garden — parented there, so the mint joins that family with RAS preserved transitively. All other pass-1 values (scope, names, labels, acronym, website gbsad.ru, established 1945, Wikidata/ISNI/Wikipedia, facility type, Russia/Moscow/524901, no-duplicate verdict, crossref_exact affiliation usage) were re-verified against my own fetches and adopted.; scope=in_scope; adversarial_overturned=relationships"
